RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2;;;
23-May-2020 12:17:00;1508;SINGAPORE;EN-GB;10;0;9;9;9;8;8;8;8;8;10;10;3;10;9;0;100;0;6;7;2;3;0;10;10;0;0;0;0;0;10;8;9;0;0;8;8;8;10;7;2;0;9;9;8;8;8;8;8;8;0;0;2;3;8;2;8;8;1;8;8;8;0;6;6;9;8;8;9;0;0;8;16;7;25;300;4;1;NA;57;3;1;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:17:00;1031;SINGAPORE;EN-GB;8;2;8;8;8;7;7;8;3;4;6;6;6;6;6;100;0;0;6;7;4;5;6;8;8;3;3;3;3;4;7;7;7;3;3;6;6;6;6;4;7;7;6;6;6;6;6;7;7;7;5;7;7;6;6;7;7;6;4;7;7;5;3;5;5;4;5;4;6;40;40;5;4;5;25;3;7;2;NA;40;3;2;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:17:00;1292;SINGAPORE;EN-GB;10;0;9;10;10;10;10;8;7;10;10;10;10;10;10;10;65;25;8;7;7;7;7;7;7;8;3;0;5;3;9;7;9;3;3;9;9;6;7;5;6;6;9;10;8;8;7;9;6;8;1;0;8;2;2;0;3;1;0;8;8;6;1;6;7;0;6;5;8;100;10;6;16;9;50;300;4;1;NA;50;3;2;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:18:00;2538;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;7;5;8;7;9;10;10;80;20;0;6;5;5;5;3;9;8;1;1;0;0;2;10;9;9;1;3;9;7;8;9;7;5;4;8;8;7;7;7;8;7;6;6;7;7;7;5;6;6;6;2;9;8;6;0;8;6;3;7;7;9;30;30;5;10;7;25;3;7;1;NA;45;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:19:00;2011;SINGAPORE;EN-GB;9;1;9;8;10;7;7;10;6;3;9;9;9;9;10;80;0;20;5;4;7;7;9;10;10;1;1;1;1;8;8;8;8;0;8;7;5;10;8;6;8;8;7;9;6;6;7;6;6;6;5;9;6;3;5;6;7;5;3;10;7;0;0;7;5;2;0;0;6;40;50;5;16;6;50;300;16;2;NA;60;3;1;5;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:19:00;817;SINGAPORE;EN-GB;9;7;7;7;9;7;8;7;8;5;3;8;4;8;9;70;30;0;7;4;4;7;5;10;8;5;5;5;5;8;9;9;9;2;7;7;7;9;7;6;7;4;5;4;7;7;8;8;7;7;4;6;5;7;7;2;7;6;2;8;7;5;2;5;4;6;6;6;7;70;50;5;1;4;50;2;4;1;NA;45;3;2;1;NA;8;2;1;1;213;0;NA;NA;NA
23-May-2020 12:19:00;901;SINGAPORE;EN-GB;7;0;8;8;10;5;5;7;3;2;8;8;8;4;8;90;5;5;7;6;4;7;4;10;10;3;3;3;3;3;8;8;8;2;2;7;7;7;3;3;7;3;8;8;7;7;8;7;5;7;3;3;6;6;6;2;8;8;4;4;4;3;3;3;3;7;2;2;2;10;40;5;12;10;25;1;4;1;NA;18;2;0;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:20:00;811;SINGAPORE;EN-GB;8;0;8;8;9;6;7;7;9;10;8;10;7;8;10;80;10;10;3;3;7;8;8;6;4;1;0;0;0;3;7;8;7;1;6;5;8;7;7;6;6;8;7;8;7;9;6;8;8;7;10;9;3;7;10;3;8;7;5;8;7;2;1;7;6;3;7;2;7;10;0;7;6;6;25;3;7;2;NA;21;1;0;4;NA;5;1;1;2;213;0;NA;NA;NA
23-May-2020 12:20:00;826;SINGAPORE;EN-GB;10;1;9;9;10;9;9;10;9;9;5;6;3;7;10;50;50;0;6;7;8;6;8;9;9;5;5;5;5;5;7;8;9;2;2;7;8;8;8;5;7;9;7;9;8;7;7;8;5;6;7;6;5;8;7;5;7;5;5;10;10;5;1;9;8;1;5;9;10;20;20;5;9;5;50;3;4;2;NA;44;3;2;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:20:00;2162;SINGAPORE;EN-GB;10;0;10;9;10;7;9;10;3;0;8;9;2;10;10;90;10;0;2;3;0;7;2;10;10;0;0;1;1;2;9;10;10;0;0;10;6;8;6;2;2;0;4;7;2;6;8;9;3;3;9;5;7;2;2;5;4;3;0;6;8;2;0;1;1;1;1;3;7;20;30;3;14;6;25;3;7;1;NA;46;3;1;1;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 12:20:00;646;SINGAPORE;EN-GB;8;7;3;9;10;7;7;6;6;2;8;7;7;8;9;10;90;0;3;5;2;6;4;8;7;2;1;1;1;2;8;8;8;2;2;6;6;8;7;6;6;8;7;6;2;7;6;6;2;7;9;8;8;6;4;5;7;6;6;9;7;5;1;6;6;2;4;6;8;30;40;5;3;4;25;3;7;1;NA;30;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:21:00;522;SINGAPORE;EN-GB;10;0;10;10;0;8;8;8;10;0;8;10;6;8;8;20;80;0;8;7;5;9;9;8;7;5;0;0;5;5;7;7;7;3;7;7;7;7;6;4;6;6;9;9;8;8;8;7;5;8;6;5;3;4;4;4;4;4;0;8;10;5;5;7;5;3;5;7;7;20;30;5;7;8;50;3;3;1;NA;50;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:21:00;2998;SINGAPORE;EN-GB;10;0;10;10;10;6;6;10;10;8;0;3;0;10;10;100;0;0;2;4;5;8;5;10;5;2;1;0;0;4;9;10;6;4;4;8;6;9;5;5;8;9;8;8;5;5;5;8;5;8;5;5;5;6;5;7;5;1;9;6;6;5;5;5;5;6;5;2;3;50;60;6;3;7;50;3;7;1;NA;60;1;1;1;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 12:21:00;684;SINGAPORE;EN-GB;9;0;7;10;10;10;10;10;6;8;10;10;5;10;10;50;45;5;5;3;5;5;5;10;10;0;0;0;0;5;10;10;10;0;0;7;7;9;10;5;5;9;8;8;10;10;10;10;10;10;0;0;0;4;5;5;5;5;0;9;9;5;1;5;8;5;5;8;9;50;50;5;14;7;25;3;7;1;NA;28;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:21:00;376;SINGAPORE;EN-GB;7;3;7;7;3;3;7;7;3;7;7;7;3;8;7;20;60;20;7;8;8;7;3;7;7;3;8;7;7;7;7;4;7;5;7;8;3;7;7;7;7;7;7;7;3;7;7;7;7;4;7;9;8;3;6;7;3;8;7;7;8;3;7;7;3;7;7;7;8;80;70;7;13;8;110;250;7;2;NA;29;2;1;1;NA;5;1;2;2;213;7;NA;NA;NA
23-May-2020 12:22:00;1545;SINGAPORE;EN-GB;8;1;8;8;8;8;8;8;8;4;7;8;6;8;8;80;10;10;7;6;6;5;4;1;4;4;6;4;6;6;9;9;8;6;6;7;6;7;6;6;7;6;5;6;7;6;7;6;7;6;7;6;4;6;7;7;7;6;3;8;7;5;4;3;4;3;6;7;9;60;20;6;7;7;25;100;256;2;NA;35;1;0;1;NA;6;1;1;1;213;7;NA;NA;NA
23-May-2020 12:22:00;1058;SINGAPORE;EN-GB;10;0;9;7;10;5;7;10;2;8;9;9;5;10;10;85;10;5;5;5;5;2;5;10;9;5;5;5;2;5;8;8;8;0;1;9;7;7;7;7;7;7;5;5;7;5;5;7;5;5;6;5;7;6;6;5;6;3;5;8;8;7;1;5;7;2;7;8;8;50;50;5;14;8;25;3;7;1;NA;26;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:23:00;983;SINGAPORE;EN-GB;9;0;6;10;10;9;9;7;8;5;8;8;8;8;8;40;50;10;6;NA;6;6;5;5;8;7;7;6;5;5;8;9;10;5;5;7;7;7;7;5;5;5;6;8;5;7;5;9;5;5;8;5;5;7;6;5;6;5;0;10;10;5;0;6;6;0;6;6;10;50;50;5;12;5;50;250;5;2;NA;44;3;0;1;NA;6;1;1;1;213;8;NA;NA;NA
23-May-2020 12:24:00;1498;SINGAPORE;EN-GB;9;0;0;0;5;0;0;1;0;0;10;5;0;10;10;100;0;0;5;9;5;5;2;10;6;5;0;0;0;10;10;10;10;0;5;0;0;0;0;0;0;0;7;7;9;10;10;10;5;2;5;9;5;9;0;5;5;1;5;5;9;5;0;5;0;0;0;0;5;30;30;10;7;9;50;3;7;1;NA;42;3;0;2;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:24:00;2011;SINGAPORE;EN-GB;10;0;6;7;10;6;8;10;0;0;10;10;6;4;10;70;20;10;8;4;1;6;0;10;10;0;0;0;0;0;9;10;10;0;4;6;7;2;9;6;1;4;7;5;2;6;1;4;5;4;8;9;3;9;3;2;7;4;2;10;9;8;0;4;6;1;3;8;9;10;0;7;9;7;50;3;4;1;NA;38;1;0;1;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 12:24:00;1163;SINGAPORE;EN-GB;9;1;9;10;10;2;2;10;4;0;10;10;9;10;10;70;20;10;8;7;10;7;6;10;10;4;0;0;0;5;10;10;10;0;2;6;7;6;9;5;8;4;9;8;10;8;10;10;8;10;3;1;8;4;9;7;10;8;0;9;10;8;0;9;9;2;10;10;8;10;30;9;16;8;15;300;4;1;NA;47;1;0;6;Freelancer;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:24:00;1456;SINGAPORE;EN-GB;8;2;8;8;8;5;8;8;7;7;5;5;5;7;7;50;25;25;5;5;5;5;5;5;5;5;5;5;5;5;8;8;8;2;5;5;5;8;5;5;8;5;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;5;2;5;3;5;5;5;5;20;20;5;16;8;50;900;4;2;NA;28;2;0;3;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:25:00;528;SINGAPORE;EN-GB;10;0;9;10;10;10;10;10;10;6;10;10;3;9;10;50;50;0;7;6;5;5;5;10;6;5;5;0;5;0;10;10;10;0;0;5;5;5;5;5;5;5;7;9;7;5;5;5;7;10;6;5;6;5;10;1;8;7;0;10;10;0;0;0;1;1;7;6;10;70;70;5;5;5;50;300;6;2;NA;25;1;0;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:25:00;3330;SINGAPORE;EN-GB;7;7;7;9;9;5;7;9;6;4;10;10;10;10;10;40;40;20;6;6;2;7;4;10;9;1;0;0;0;3;10;9;8;1;2;7;6;8;9;6;8;9;8;9;6;5;8;7;3;6;8;6;8;7;5;3;5;4;2;10;8;7;0;6;3;1;2;3;10;20;20;5;1;10;50;3;7;1;NA;35;1;0;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:26:00;1811;SINGAPORE;EN-GB;9;0;2;7;10;10;10;10;1;10;9;9;8;9;8;90;10;0;7;7;2;4;2;9;7;2;0;1;1;3;10;9;9;2;3;7;7;6;7;4;6;8;9;9;8;8;8;8;6;7;6;2;8;3;6;7;6;6;2;10;7;5;0;6;6;2;6;6;8;10;20;2;10;9;25;3;7;2;NA;32;3;0;1;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 12:26:00;1289;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;0;4;4;4;4;7;100;0;0;7;7;5;7;7;7;7;5;5;5;7;3;9;8;8;2;2;7;7;7;7;7;7;7;5;7;7;7;7;7;10;10;7;5;7;5;7;5;7;7;5;7;7;7;7;8;8;5;8;8;8;30;30;5;6;7;50;1;4;1;NA;30;2;0;1;NA;6;1;1;1;213;3;NA;NA;NA
23-May-2020 12:26:00;1176;SINGAPORE;EN-GB;9;7;9;8;10;7;7;10;9;9;10;9;7;9;8;50;10;40;2;3;4;9;4;0;0;1;1;1;1;3;10;10;10;0;0;7;9;9;8;9;7;7;9;7;8;7;7;7;2;9;9;8;3;7;8;3;7;4;1;10;10;4;0;6;7;0;8;7;10;20;20;2;14;8;25;3;7;2;NA;21;1;0;4;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 12:27:00;1339;SINGAPORE;EN-GB;10;1;9;9;10;10;10;10;10;8;8;8;9;10;8;25;45;30;3;7;10;8;10;10;10;9;9;2;9;3;10;9;9;1;1;8;9;2;2;2;9;9;10;10;9;9;8;9;7;10;9;1;10;7;10;5;9;7;4;10;10;9;0;9;9;0;9;9;10;60;80;10;14;10;50;300;4;1;NA;42;3;2;1;NA;5;1;1;1;213;8;NA;NA;NA
23-May-2020 12:27:00;1503;SINGAPORE;EN-GB;9;1;10;10;10;8;8;10;8;8;10;10;8;10;10;80;15;5;9;8;9;8;9;10;10;2;1;1;1;9;10;10;10;0;2;8;4;7;7;7;8;0;8;8;7;8;9;8;8;9;1;3;8;1;8;1;8;7;1;9;9;8;0;7;7;0;6;7;8;10;20;7;16;8;125;1;4;2;NA;49;1;0;1;NA;4;1;1;1;213;7;NA;NA;NA
23-May-2020 12:28:00;923;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;9;10;10;7;8;9;60;25;15;6;6;0;7;5;5;5;7;5;7;5;5;10;10;10;0;1;3;6;6;5;5;5;5;7;7;7;7;7;8;5;7;7;4;5;0;3;1;8;7;0;10;10;9;0;9;7;0;8;10;10;50;50;7;16;6;50;3;1;1;NA;39;3;1;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:28:00;2928;SINGAPORE;EN-GB;7;3;7;8;10;7;8;9;4;0;7;9;9;9;10;0;60;40;7;7;5;7;7;8;7;2;0;1;1;3;10;8;7;1;3;6;6;8;7;6;6;8;7;7;8;8;7;8;8;8;6;6;7;8;7;6;7;7;2;10;10;9;0;9;9;0;8;8;10;30;30;5;15;8;25;3;7;2;NA;32;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:28:00;1761;SINGAPORE;EN-GB;10;0;10;8;10;8;10;10;10;9;8;6;9;8;8;20;50;30;5;8;10;7;10;9;9;3;4;3;4;8;7;8;8;3;6;9;8;10;8;8;7;8;10;9;8;8;8;8;7;6;5;4;10;9;8;8;2;7;0;9;8;7;8;7;7;7;8;7;8;60;0;9;7;10;50;3;4;1;NA;30;3;2;1;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 12:28:00;3105;SINGAPORE;EN-GB;9;2;9;9;9;9;9;9;9;8;10;10;10;10;9;30;35;35;7;6;7;7;8;10;9;9;2;4;5;2;9;9;9;1;1;8;8;8;9;7;7;7;8;8;7;7;8;9;6;9;5;3;5;7;7;3;9;6;0;9;9;9;1;8;7;1;9;9;10;60;60;5;14;8;25;30000;7;2;NA;23;3;2;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:29:00;1987;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;8;10;10;0;30;70;7;5;8;9;10;1;1;3;1;3;3;10;10;10;10;10;10;6;7;6;6;6;6;6;9;8;10;10;8;10;8;10;7;9;8;8;8;2;10;9;0;10;9;10;0;9;10;0;9;9;9;0;0;5;16;7;25;3;7;1;NA;26;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:29:00;2109;SINGAPORE;EN-GB;9;0;8;8;10;10;10;10;10;7;10;10;10;10;2;80;10;10;9;8;3;7;2;0;0;9;8;9;10;9;7;9;8;3;2;6;6;1;8;7;3;1;9;10;10;10;10;10;9;9;2;1;8;3;4;0;8;2;1;7;7;3;3;6;8;1;2;3;2;0;0;9;16;8;NA;100;4;2;NA;28;1;0;1;NA;7;1;1;1;213;9;NA;NA;NA
23-May-2020 12:29:00;1265;SINGAPORE;EN-GB;8;2;7;6;7;8;7;7;6;5;7;6;6;7;6;75;15;10;6;7;6;6;5;7;6;2;7;2;2;4;6;6;7;1;4;6;5;5;6;6;6;6;6;7;6;7;6;7;6;6;3;6;4;3;5;3;5;5;2;7;6;3;6;7;6;8;7;7;6;30;50;7;6;6;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA
23-May-2020 12:29:00;2541;SINGAPORE;EN-GB;9;0;10;9;10;9;9;10;8;1;10;10;8;10;10;50;40;10;7;8;5;9;5;10;10;5;2;2;2;9;10;10;10;0;0;7;4;7;7;5;7;3;3;8;8;8;8;9;6;8;3;2;9;5;7;5;9;8;0;9;9;6;0;2;1;1;0;5;10;40;10;5;16;4;50;300;4;2;NA;55;3;2;1;NA;5;3;1;1;213;8;NA;NA;NA
23-May-2020 12:29:00;1360;SINGAPORE;EN-GB;9;1;10;10;10;6;6;8;5;8;10;10;10;10;10;0;100;0;6;5;5;7;7;10;10;5;5;5;5;9;10;9;10;0;0;8;8;8;10;8;2;0;5;5;5;7;5;5;7;7;6;7;7;5;5;0;5;5;2;7;5;7;5;5;5;5;5;5;4;50;50;5;16;5;50;300;NA;2;NA;51;3;3;6;NA;4;1;1;1;213;5;NA;NA;NA
23-May-2020 12:30:00;2184;SINGAPORE;EN-GB;5;1;5;7;9;6;6;9;1;5;6;3;3;2;7;80;15;5;3;3;6;6;5;6;6;6;4;5;4;3;9;9;10;0;5;NA;NA;NA;NA;NA;NA;NA;3;5;4;5;5;5;6;4;8;6;2;2;4;2;4;1;0;10;9;1;0;2;2;3;0;2;6;30;10;5;16;5;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
23-May-2020 12:30:00;754;SINGAPORE;EN-GB;9;0;5;8;10;8;7;7;7;8;8;7;8;7;8;80;20;0;8;7;8;7;7;10;10;0;0;0;0;8;7;7;8;8;7;9;8;8;7;8;8;7;9;8;8;7;9;9;8;8;7;1;8;9;8;8;8;7;8;5;6;7;1;8;7;6;8;8;5;90;50;8;11;7;50;300;16;2;NA;64;3;3;1;NA;5;1;1;1;213;8;NA;NA;NA
23-May-2020 12:31:00;418;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;8;5;5;7;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;5;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:31:00;2168;SINGAPORE;EN-GB;4;0;6;6;9;6;5;6;6;6;9;0;0;1;4;90;5;5;2;3;10;8;10;6;5;3;7;2;5;1;10;9;10;1;1;6;7;6;6;8;7;9;0;1;3;4;3;3;1;2;9;10;7;5;8;10;9;0;10;5;5;3;3;6;0;5;4;5;6;30;40;8;9;3;25;3;7;1;NA;19;1;0;4;NA;6;1;2;2;213;1;NA;NA;NA
23-May-2020 12:31:00;3805;SINGAPORE;EN-GB;9;1;10;10;10;10;10;10;8;5;7;10;7;10;10;20;50;30;6;8;3;3;8;10;10;10;0;1;1;5;5;5;5;5;5;8;8;9;8;7;7;9;9;9;7;8;9;9;10;9;1;1;10;5;7;4;5;5;5;6;6;7;7;8;7;7;7;8;9;20;70;5;3;4;25;3;800;1;NA;68;3;3;3;NA;8;1;1;1;213;7;NA;NA;NA
23-May-2020 12:31:00;3103;SINGAPORE;EN-GB;7;3;2;9;10;4;6;4;4;5;8;10;3;9;10;40;60;0;5;6;4;7;3;8;7;2;2;2;2;3;7;7;7;3;3;6;6;7;7;3;2;3;4;4;6;6;7;4;7;7;3;4;4;3;3;3;3;3;3;6;4;4;5;4;5;7;5;5;4;30;70;7;8;6;150;1;4;1;NA;62;3;0;5;NA;5;1;1;2;213;5;NA;NA;NA
23-May-2020 12:31:00;921;SINGAPORE;EN-GB;8;2;9;10;10;10;10;10;10;9;10;10;10;10;10;0;60;40;8;9;10;6;10;10;10;10;8;2;2;3;10;10;10;0;1;8;9;8;9;3;10;0;10;10;8;9;9;9;8;8;3;0;8;6;8;2;8;8;2;9;10;9;0;8;9;0;8;9;10;0;10;7;1;8;50;3000;32;2;NA;30;3;2;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:32:00;433;SINGAPORE;EN-GB;3;8;9;2;7;1;2;7;7;8;9;9;9;10;8;100;0;0;8;3;1;8;9;9;2;1;2;8;8;2;8;8;3;8;8;8;3;8;3;9;8;7;8;2;9;8;9;8;9;8;8;2;8;8;9;10;8;3;9;3;7;3;1;8;8;9;3;9;8;80;90;2;5;9;25;300;4;2;NA;45;1;0;1;NA;1;1;1;1;213;9;NA;NA;NA
23-May-2020 12:32:00;3054;SINGAPORE;EN-GB;6;3;4;7;8;8;6;6;4;6;8;7;5;6;6;60;20;20;4;4;5;7;3;8;5;6;4;3;3;7;8;7;9;1;5;5;6;10;8;6;4;4;7;7;7;5;4;8;7;6;8;6;5;5;6;2;7;4;2;9;8;6;4;6;8;0;6;7;8;20;50;5;5;8;25;3;7;1;NA;21;1;0;6;Full Time National Service;7;1;1;1;213;6;NA;NA;NA
23-May-2020 12:33:00;600;SINGAPORE;EN-GB;9;9;9;8;9;9;9;8;8;8;9;10;4;8;6;50;50;0;9;9;6;2;2;10;10;0;0;0;0;9;9;9;9;10;9;9;9;9;9;9;8;8;9;10;10;9;8;10;9;9;0;0;10;7;8;1;8;8;1;9;8;6;0;8;8;7;7;7;7;10;10;2;1;8;125;3;7;1;NA;50;3;1;1;NA;2;1;1;1;213;0;NA;NA;NA
23-May-2020 12:34:00;950;SINGAPORE;EN-GB;7;6;8;7;7;7;8;7;8;3;7;6;6;7;6;20;50;30;6;7;7;6;6;7;7;7;6;7;6;6;6;7;6;3;5;7;6;7;6;7;6;4;7;7;7;6;7;7;7;6;4;3;7;7;7;3;7;7;3;7;6;6;7;6;7;6;7;6;6;70;60;6;1;7;50;300;4;1;NA;49;3;2;1;NA;4;1;1;1;213;7;NA;NA;NA
23-May-2020 12:34:00;1255;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;6;10;10;10;10;10;10;20;80;0;6;6;5;4;4;10;6;5;2;0;2;4;10;10;10;0;2;8;6;9;9;5;1;1;6;6;7;7;8;9;6;8;6;5;6;2;5;3;8;4;0;10;9;5;0;8;5;0;5;5;10;60;70;5;14;6;50;300;2;2;NA;61;1;0;5;NA;6;2;1;1;213;0;NA;NA;NA
23-May-2020 12:34:00;349;SINGAPORE;EN-GB;9;8;10;10;10;8;7;8;9;9;9;10;10;9;10;20;40;40;9;9;8;9;10;8;9;8;9;8;10;9;9;9;9;9;9;9;7;8;8;8;8;9;8;9;9;9;9;10;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;7;7;7;8;8;90;80;9;3;10;50;300;4;1;NA;24;1;0;1;NA;2;1;1;1;213;8;NA;NA;NA
23-May-2020 12:34:00;383;SINGAPORE;EN-GB;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;100;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;50;50;5;1;5;250;300;4;2;NA;34;2;0;1;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 12:34:00;37;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:34:00;361;SINGAPORE;EN-GB;10;0;9;10;10;7;10;8;8;8;10;10;10;10;10;100;0;0;6;5;6;5;5;8;5;0;0;0;0;3;9;9;9;0;2;7;7;8;8;8;9;10;6;6;8;8;8;8;7;9;2;4;7;5;4;6;5;3;3;10;9;5;0;5;4;4;5;4;5;10;10;5;4;8;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
23-May-2020 12:34:00;213;SINGAPORE;EN-GB;9;1;9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;4;6;6;3;8;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;1;6;2;2;2;8;2;3;2;7;3;2;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA
23-May-2020 12:35:00;1454;SINGAPORE;EN-GB;10;1;5;7;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;5;10;6;7;6;6;6;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;4;6;6;NA;NA;NA;NA;4;5;9;4;6;7;4;6;7;2;7;7;5;7;5;3;5;40;40;7;NA;8;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:35:00;289;SINGAPORE;EN-GB;10;0;7;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;9;10;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;8;NA;6;8;10;10;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA
23-May-2020 12:36:00;1341;SINGAPORE;EN-GB;9;0;9;9;9;9;5;10;8;0;10;10;10;10;10;40;0;60;2;1;0;5;3;5;3;5;5;5;5;8;10;10;10;0;5;9;5;10;10;5;10;10;7;7;2;4;4;8;9;8;0;0;8;0;5;0;5;5;0;6;7;8;0;0;0;0;0;5;10;0;0;5;16;10;NA;NA;NA;1;NA;51;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
